DATE_TIME,DPTemp,DBTemp,Precip,HourlyRelativeHumidity
2014-03-30T08:53:00,38,55,0.00,53
2014-03-30T09:53:00,36,58,0.00,44
2014-03-30T10:53:00,35,62,0.00,37
2014-03-30T11:53:00,35,65,0.00,33
2014-03-30T12:53:00,34,69,0.00,27
2014-03-30T13:00:00,34,69,,27
2014-03-30T13:53:00,32,71,0.00,24
2014-03-30T14:53:00,32,72,0.00,23
2014-03-30T15:53:00,35,73,0.00,25
2014-03-30T16:53:00,33,73,0.00,23
2014-03-30T17:53:00,34,71,0.00,26
2014-03-30T18:53:00,39,66,0.00,37
2014-03-30T19:00:00,39,66,,37
2014-03-30T19:53:00,42,59,0.00,54
2014-03-30T20:53:00,41,55,0.00,59
2014-03-30T21:53:00,41,55,0.00,59
2014-03-30T22:53:00,41,50,0.00,71
2014-03-30T23:53:00,42,54,0.00,64
2014-03-30T23:59:00,,,,
2014-03-31T00:53:00,41,50,0.00,71
2014-03-31T01:00:00,41,50,,71
2014-03-31T01:53:00,40,47,0.00,77
2014-03-31T02:53:00,39,44,0.00,83
2014-03-31T03:53:00,39,44,0.00,83
2014-03-31T04:53:00,37,42,0.00,82
2014-03-31T05:53:00,36,42,0.00,79
2014-03-31T06:53:00,36,41,0.00,82
2014-03-31T07:00:00,36,41,,82
2014-03-31T07:53:00,40,46,0.00,79
2014-03-31T08:53:00,42,54,0.00,64
2014-03-31T09:53:00,41,62,0.00,46
2014-03-31T10:53:00,32,68,0.00,26
2014-03-31T11:53:00,32,73,0.00,22
2014-03-31T12:53:00,31,76,0.00,19
2014-03-31T13:00:00,31,76,,19
2014-03-31T13:53:00,32,80,0.00,17
2014-03-31T14:53:00,31,82,0.00,16
2014-03-31T15:53:00,27,82,0.00,13
2014-03-31T16:53:00,28,82,0.00,14
2014-03-31T17:53:00,40,79,0.00,25
2014-03-31T18:53:00,43,73,0.00,34
2014-03-31T19:00:00,43,73,,34
2014-03-31T19:53:00,45,66,0.00,47
2014-03-31T20:53:00,46,61,0.00,58
2014-03-31T21:53:00,45,56,0.00,67
2014-03-31T22:53:00,44,53,0.00,72
2014-03-31T23:53:00,44,51,0.00,77
2014-03-31T23:59:00,,,,
2014-03-31T23:59:00,,,,
2014-04-01T00:53:00,42,48,0.00,80
2014-04-01T01:00:00,42,48,,80
2014-04-01T01:53:00,42,47,0.00,83
2014-04-01T02:53:00,41,46,0.00,83
2014-04-01T03:53:00,39,43,0.00,86
2014-04-01T04:51:00,37,43,,81
2014-04-01T04:53:00,37,42,0.00,82
2014-04-01T05:53:00,36,40,0.00,86
2014-04-01T06:53:00,37,41,0.00,86
2014-04-01T07:00:00,37,41,,86
2014-04-01T07:53:00,45,52,0.00,77
2014-04-01T08:53:00,49,60,0.00,67
2014-04-01T09:53:00,47,67,0.00,49
2014-04-01T10:53:00,41,73,0.00,32
2014-04-01T11:53:00,37,77,0.00,24
2014-04-01T12:53:00,32,81s,0.00,17
2014-04-01T13:00:00,32,81s,,17
2014-04-01T13:53:00,28,81,0.00,14
2014-04-01T14:53:00,27,81,0.00,14
2014-04-01T15:53:00,36,81,0.00,20
2014-04-01T16:53:00,40,80,0.00,24
2014-04-01T17:53:00,44,76,0.00,32
2014-04-01T18:53:00,46,71,0.00,41
2014-04-01T19:00:00,46,71,,41
2014-04-01T19:53:00,47,65,0.00,52
2014-04-01T20:53:00,46,61,0.00,58
2014-04-01T21:53:00,47,56,0.00,72
2014-04-01T22:53:00,45,52,0.00,77
2014-04-01T23:53:00,44,50,0.00,80
2014-04-01T23:59:00,,,,
2014-04-02T00:53:00,43,48,0.00,83
2014-04-02T01:00:00,43,48,,83
2014-04-02T01:53:00,41,46,0.00,83
2014-04-02T02:53:00,41,46,0.00,83
2014-04-02T03:53:00,40,45,0.00,83
2014-04-02T04:21:00,39,45,,81
2014-04-02T04:29:00,39,45,,81
2014-04-02T04:53:00,42,46,0.00,86
2014-04-02T05:13:00,45,48,,87
2014-04-02T05:17:00,45,48,,87
2014-04-02T05:30:00,46,48,,94
2014-04-02T05:44:00,46,48,,94
2014-04-02T05:53:00,45,48,0.00,89
2014-04-02T06:11:00,46,48,,94
2014-04-02T06:21:00,46,48,,94
2014-04-02T06:41:00,46,48,,94
2014-04-02T06:53:00,47,49,0.00,93
2014-04-02T07:00:00,47,49,,93
2014-04-02T07:24:00,48,52,,88
2014-04-02T07:53:00,50,52,0.00,93
2014-04-02T08:39:00,52,54,,94
2014-04-02T08:53:00,52,55,0.00,90
2014-04-02T09:00:00,52,55,,88
2014-04-02T09:28:00,54,57,,88
2014-04-02T09:48:00,55,57,,94
2014-04-02T09:53:00,55,58,0.00,90
2014-04-02T10:04:00,55,59,,88
2014-04-02T10:07:00,55,59,,88
2014-04-02T10:40:00,55,61,,83
2014-04-02T10:53:00,56,65,0.00,73
2014-04-02T11:53:00,56,74,0.00,54
2014-04-02T12:53:00,53,80,0.00,39
2014-04-02T13:00:00,53,80,,39
2014-04-02T13:53:00,50,83,0.00,32
2014-04-02T14:53:00,46,83,0.00,27
2014-04-02T15:53:00,47,83,0.00,28
2014-04-02T16:53:00,46,82,0.00,28
2014-04-02T17:53:00,55,79,0.00,44
2014-04-02T18:53:00,55,74,0.00,52
2014-04-02T19:00:00,55,74,,52
2014-04-02T19:53:00,57,68,0.00,68
2014-04-02T20:53:00,58,65,0.00,78
2014-04-02T21:53:00,58,63,0.00,84
2014-04-02T22:53:00,55,60,0.00,84
2014-04-02T23:53:00,52,55,0.00,90
2014-04-02T23:59:00,,,,
2014-04-03T00:53:00,51,54,0.00,90
2014-04-03T01:00:00,51,54,,90
2014-04-03T01:53:00,49,54,0.00,83
2014-04-03T02:53:00,50,53,0.00,89
2014-04-03T03:53:00,48,52,0.00,86
2014-04-03T04:23:00,46,50,,88
2014-04-03T04:26:00,46,50,,88
2014-04-03T04:40:00,48,52,,88
2014-04-03T04:49:00,48,52,,88
2014-04-03T04:50:00,48,51,0.00,89
2014-04-03T04:54:00,50,54,,88
2014-04-03T05:38:00,52,54,,94
2014-04-03T05:51:00,52,55,,88
2014-04-03T05:53:00,52,55,0.00,90
2014-04-03T06:50:00,52,55,,88
2014-04-03T06:51:00,52,55,0.00,90
2014-04-03T06:58:00,54,55,,94
2014-04-03T07:00:00,52,55,,90
2014-04-03T07:30:00,54,55,,94
2014-04-03T07:51:00,54,57,,88
2014-04-03T07:53:00,54,57,0.00,90
2014-04-03T08:04:00,55,59,,88
2014-04-03T08:12:00,57,61,,88
2014-04-03T08:53:00,61,65,0.00,87
2014-04-03T09:53:00,58,74,0.00,57
2014-04-03T10:53:00,52,78,0.00,40
2014-04-03T11:53:00,55,81,0.00,41
2014-04-03T12:53:00,56,83,0.00,40
2014-04-03T13:00:00,55,82,,40
2014-04-03T13:53:00,54,84,0.00,36
2014-04-03T14:53:00,54,84,0.00,36
2014-04-03T15:53:00,54,82,0.00,38
2014-04-03T16:53:00,57,81,0.00,44
2014-04-03T17:53:00,55,76,0.00,48
2014-04-03T18:53:00,56,73,0.00,55
2014-04-03T19:00:00,56,73,,55
2014-04-03T19:53:00,60,69,0.00,73
2014-04-03T20:53:00,61,66,0.00,84
2014-04-03T21:53:00,61,65,0.00,87
2014-04-03T22:53:00,60,63,0.00,90
2014-04-03T23:17:00,59,63,,88
2014-04-03T23:20:00,59,63,,88
2014-04-03T23:32:00,57,63,,83
2014-04-03T23:39:00,57,63,,83
2014-04-03T23:49:00,59,63,,88
2014-04-03T23:51:00,59,63,,88
2014-04-03T23:53:00,59,62,0.00,90
2014-04-03T23:59:00,,,,
2014-04-04T00:07:00,59,63,,88
2014-04-04T00:39:00,59,63,,88
2014-04-04T00:53:00,59,62,0.00,90
2014-04-04T01:00:00,59,62,,90
2014-04-04T01:53:00,60,62,0.00,93
2014-04-04T02:29:00,61,63,,94
2014-04-04T02:53:00,61,63,0.00,93
2014-04-04T03:00:00,61,63,,94
2014-04-04T03:36:00,61,64,,88
2014-04-04T03:51:00,61,64,,88
2014-04-04T03:53:00,61,64,0.00,90
2014-04-04T03:58:00,63,64,,94
2014-04-04T04:53:00,61,64,0.00,90
2014-04-04T05:37:00,61,64,,88
2014-04-04T05:51:00,61,64,,88
2014-04-04T05:53:00,61,64,0.00,90
2014-04-04T06:53:00,62,64,0.00,93
2014-04-04T07:00:00,62,64,,93
2014-04-04T07:51:00,63,64,,94
2014-04-04T07:53:00,63,65,0.00,93
2014-04-04T08:51:00,63,66,,88
2014-04-04T08:53:00,63,67,0.00,87
2014-04-04T09:17:00,63,68,,83
2014-04-04T09:34:00,63,72,,73
2014-04-04T09:53:00,63,72,0.00,73
2014-04-04T10:09:00,63,73,,69
2014-04-04T10:44:00,63,77,,61
2014-04-04T10:53:00,61,78,0.00,56
2014-04-04T11:53:00,60,80,0.00,51
2014-04-04T12:53:00,60,82,0.00,47
2014-04-04T13:00:00,60,82,,47
2014-04-04T13:53:00,57,83,0.00,41
2014-04-04T14:53:00,58,85,0.00,40
2014-04-04T15:53:00,56,84,0.00,38
2014-04-04T16:53:00,64,81,0.00,57
2014-04-04T17:53:00,64,79,0.00,60
2014-04-04T18:53:00,64,75,0.00,69
2014-04-04T19:00:00,64,75,,69
2014-04-04T19:53:00,64,73,0.00,74
2014-04-04T20:53:00,65,70,0.00,84
2014-04-04T21:13:00,64,70,,83
2014-04-04T21:53:00,65,70,0.00,84
2014-04-04T22:53:00,65,71,0.00,81
2014-04-04T23:38:00,64,72,,78
2014-04-04T23:53:00,65,71,0.00,81
2014-04-04T23:59:00,,,,
2014-04-05T00:53:00,65,71,0.00,81
2014-04-05T01:00:00,65,71,,81
2014-04-05T01:20:00,64,72,,78
2014-04-05T01:37:00,64,72,,78
2014-04-05T01:53:00,65,70,0.00,84
2014-04-05T02:09:00,64,70,,83
2014-04-05T02:16:00,64,70,,83
2014-04-05T02:25:00,64,70,,83
2014-04-05T02:33:00,64,70,,83
2014-04-05T02:53:00,65,70,0.00,84
2014-04-05T03:09:00,64,70,,83
2014-04-05T03:21:00,64,70,,83
2014-04-05T03:53:00,64,67,0.00,91
2014-04-05T04:51:00,63,64,,94
2014-04-05T04:53:00,62,65,0.00,90
2014-04-05T05:34:00,63,66,,88
2014-04-05T05:53:00,62,67,0.00,84
2014-04-05T06:20:00,63,66,,88
2014-04-05T06:51:00,63,68,,83
2014-04-05T06:53:00,63,68,0.00,84
2014-04-05T07:00:00,63,68,,84
2014-04-05T07:38:00,63,70,,78
2014-04-05T07:53:00,63,69,0.00,81
2014-04-05T08:16:00,63,70,,78
2014-04-05T08:53:00,63,71,0.00,76
2014-04-05T09:42:00,61,73,,65
2014-04-05T09:50:00,61,75,,61
2014-04-05T09:53:00,61,74,0.00,64
2014-04-05T10:53:00,62,76,0.00,62
2014-04-05T11:53:00,63,78,0.00,60
2014-04-05T12:53:00,64,81,0.00,57
2014-04-05T13:00:00,64,81,,57
2014-04-05T13:13:00,63,82,,51
2014-04-05T13:53:00,63,81,0.00,54
2014-04-05T14:53:00,64,82,0.00,55
2014-04-05T15:53:00,66,78,0.00,67
2014-04-05T16:53:00,67,76,T,74
2014-04-05T17:37:00,68,75,,78
2014-04-05T17:53:00,68,74,0.00,82
2014-04-05T18:53:00,67,73,0.00,81
2014-04-05T19:00:00,67,73,,81
2014-04-05T19:33:00,66,72,T,83
2014-04-05T19:51:00,66,72,,83
2014-04-05T19:53:00,67,72,T,84
2014-04-05T20:53:00,67,71,T,87
2014-04-05T21:53:00,66,70,T,87
2014-04-05T22:53:00,66,70,0.01,87
2014-04-05T23:53:00,66,69,0.01,90
2014-04-05T23:59:00,,,,
2014-04-06T00:53:00,65,68,T,90
2014-04-06T01:00:00,65,68,,90
2014-04-06T01:23:00,64,68,,88
2014-04-06T01:49:00,66,70,T,88
2014-04-06T01:53:00,66,69,T,90
2014-04-06T02:32:00,64,70,,83
2014-04-06T02:53:00,65,69,0.00,87
2014-04-06T03:00:00,64,68,,88
2014-04-06T03:07:00,64,68,,88
2014-04-06T03:17:00,64,68,,88
2014-04-06T03:46:00,64,68,,88
2014-04-06T03:51:00,64,68,,88
2014-04-06T03:53:00,65,68,0.00,90
2014-04-06T04:05:00,64,68,,88
2014-04-06T04:08:00,64,68,,88
2014-04-06T04:40:00,64,66,,94
2014-04-06T04:53:00,64,67,0.00,91
2014-04-06T04:57:00,64,66,,94
2014-04-06T05:53:00,64,67,0.00,91
2014-04-06T06:27:00,64,66,,94
2014-04-06T06:35:00,64,66,,94
2014-04-06T06:53:00,64,67,0.00,91
2014-04-06T07:00:00,64,67,,91
2014-04-06T07:10:00,64,66,,94
2014-04-06T07:30:00,64,66,,94
2014-04-06T07:53:00,64,67,0.00,91
2014-04-06T08:42:00,66,70,,88
2014-04-06T08:51:00,66,70,,88
2014-04-06T08:53:00,66,69,0.00,90
2014-04-06T09:04:00,66,72,,83
2014-04-06T09:51:00,66,73,,78
2014-04-06T09:53:00,67,73,0.00,81
2014-04-06T10:15:00,66,75,,74
2014-04-06T10:53:00,64,77,0.00,64
2014-04-06T11:53:00,61,78,0.00,56
2014-04-06T12:51:00,61,79,,54
2014-04-06T12:53:00,60,79,0.00,52
2014-04-06T13:00:00,60,79,,52
2014-04-06T13:53:00,61,80,0.00,52
2014-04-06T14:53:00,64,78,0.00,62
2014-04-06T15:00:00,63,79,,58
2014-04-06T15:51:00,64,79,,61
2014-04-06T15:53:00,64,78,0.00,62
2014-04-06T16:53:00,65,77,0.00,66
2014-04-06T17:53:00,65,75,0.00,71
2014-04-06T18:53:00,65,74,0.00,74
2014-04-06T19:00:00,65,74,,74
2014-04-06T19:21:00,64,73,,74
2014-04-06T19:43:00,64,73,,74
2014-04-06T19:53:00,65,73,0.00,76
2014-04-06T20:53:00,65,71,0.00,81
2014-04-06T21:53:00,64,70,0.00,82
2014-04-06T22:53:00,64,68,0.00,87
2014-04-06T23:37:00,64,68,,88
2014-04-06T23:53:00,65,68,0.00,90
2014-04-06T23:59:00,,,,
2014-04-07T00:03:00,64,70,,83
2014-04-07T00:53:00,65,69,0.00,87
2014-04-07T01:00:00,65,69,,87
2014-04-07T01:25:00,66,70,,88
2014-04-07T01:45:00,66,72,,83
2014-04-07T01:53:00,66,71,0.00,84
2014-04-07T02:53:00,65,71,0.00,81
2014-04-07T03:53:00,65,71,0.00,81
2014-04-07T04:02:00,64,72,,78
2014-04-07T04:32:00,64,72,,78
2014-04-07T04:53:00,65,71,0.00,81
2014-04-07T05:13:00,64,72,,78
2014-04-07T05:53:00,66,71,0.00,84
2014-04-07T06:05:00,66,72,,83
2014-04-07T06:53:00,66,71,0.00,84
2014-04-07T07:00:00,66,71,,84
2014-04-07T07:18:00,66,72,,83
2014-04-07T07:53:00,65,73,0.00,76
2014-04-07T08:53:00,64,76,0.00,67
2014-04-07T09:53:00,66,78,0.00,67
2014-04-07T10:53:00,66,78,0.00,67
2014-04-07T11:19:00,66,79,,65
2014-04-07T11:53:00,67,77,0.00,71
2014-04-07T12:51:00,68,75,,78
2014-04-07T12:53:00,68,75,T,79
2014-04-07T13:00:00,68,75,,79
2014-04-07T13:53:00,68,75,T,79
2014-04-07T14:40:00,70,75,,83
2014-04-07T14:53:00,69,75,0.01,82
2014-04-07T15:28:00,72,73,0.04,94
2014-04-07T15:42:00,72,73,0.21,94
2014-04-07T15:51:00,70,72,0.40,94
2014-04-07T15:53:00,69,72,0.66s,91
2014-04-07T16:03:00,68,72,0.35,88
2014-04-07T16:18:00,68,70,0.65,94
2014-04-07T16:40:00,70,72,0.68,94
2014-04-07T16:51:00,70,72,,94
2014-04-07T16:53:00,69,71,0.50,94
2014-04-07T17:06:00,70,72,,94
2014-04-07T17:42:00,68,72,T,88
2014-04-07T17:53:00,67,72,T,84
2014-04-07T18:29:00,66,72,,83
2014-04-07T18:53:00,67,71,0.00,87
2014-04-07T19:00:00,67,71,,87
2014-04-07T19:27:00,66,72,,83
2014-04-07T19:53:00,67,71,0.00,87
2014-04-07T20:53:00,67,72,0.00,84
2014-04-07T21:34:00,66,72,,83
2014-04-07T21:53:00,67,71,0.00,87
2014-04-07T22:21:00,66,72,,83
2014-04-07T22:34:00,66,72,,83
2014-04-07T22:48:00,66,72,,83
2014-04-07T22:53:00,67,71,0.00,87
2014-04-07T23:53:00,67,70,T,90
2014-04-07T23:59:00,,,,
2014-04-08T00:53:00,66,70,0.01,87
2014-04-08T01:00:00,66,70,,87
2014-04-08T01:53:00,63,68,0.18,84
2014-04-08T02:20:00,61,66,0.02,83
2014-04-08T02:32:00,61,64,0.02,88
2014-04-08T02:53:00,61,65,0.01,87
2014-04-08T03:14:00,61,64,T,88
2014-04-08T03:31:00,61,64,T,88
2014-04-08T03:38:00,61,63,T,94
2014-04-08T03:50:00,57,63,T,83
2014-04-08T03:53:00,58,63,T,84
2014-04-08T04:38:00,54,61,,77
2014-04-08T04:53:00,53,60,0.00,78
2014-04-08T05:53:00,52,59,0.00,78
2014-04-08T06:01:00,52,59,,77
2014-04-08T06:53:00,52,58,0.00,81
2014-04-08T07:00:00,52,58,,81
2014-04-08T07:53:00,51,59,0.00,75
2014-04-08T08:53:00,50,61,0.00,67
2014-04-08T09:53:00,49,64,0.00,58
2014-04-08T10:53:00,50,66,0.00,56
2014-04-08T11:53:00,51,67,0.00,57
2014-04-08T12:53:00,51,69,0.00,53
2014-04-08T13:00:00,51,69,,53
2014-04-08T13:53:00,50,70,0.00,49
2014-04-08T14:53:00,49,71,0.00,46
2014-04-08T15:53:00,46,73,0.00,38
2014-04-08T16:53:00,44,72,0.00,37
2014-04-08T17:53:00,42,70,0.00,37
2014-04-08T18:53:00,44,66,0.00,45
2014-04-08T19:00:00,44,66,,45
2014-04-08T19:53:00,52,59,0.01,78
2014-04-08T20:53:00,51,59,0.00,75
2014-04-08T21:53:00,50,59,0.00,72
2014-04-08T22:53:00,50,57,0.00,78
2014-04-08T23:53:00,48,57,0.00,72
2014-04-08T23:59:00,,,,
2014-04-09T00:53:00,48,56,0.00,75
2014-04-09T01:00:00,48,56,,75
2014-04-09T01:53:00,47,55,0.00,74
2014-04-09T02:53:00,45,55,0.00,69
2014-04-09T03:53:00,45,53,0.00,74
2014-04-09T04:53:00,46,54,0.00,75
2014-04-09T05:53:00,46,52,0.00,80
2014-04-09T06:53:00,46,51,0.00,83
2014-04-09T07:00:00,46,51,,83
2014-04-09T07:53:00,47,55,0.00,74
2014-04-09T08:53:00,47,59,0.00,64
2014-04-09T09:53:00,47,63,0.00,56
2014-04-09T10:53:00,47,66,0.00,50
2014-04-09T11:53:00,44,69,0.00,41
2014-04-09T12:53:00,43,71,0.00,36
2014-04-09T13:00:00,43,71,,36
2014-04-09T13:53:00,41,74,0.00,31
2014-04-09T14:53:00,42,74,0.00,32
2014-04-09T15:53:00,42,74,0.00,32
2014-04-09T16:53:00,41,73,0.00,32
2014-04-09T17:53:00,41,72,0.00,33
2014-04-09T18:53:00,41,69,0.00,36
2014-04-09T19:00:00,41,69,,36
2014-04-09T19:53:00,45,60,0.00,58
2014-04-09T20:53:00,46,55,0.00,72
2014-04-09T21:53:00,45,53,0.00,74
2014-04-09T22:53:00,45,52,0.00,77
2014-04-09T23:53:00,44,49,0.00,83
2014-04-09T23:59:00,,,,
2014-04-10T00:53:00,43,48,0.00,83
2014-04-10T01:00:00,43,48,,83
2014-04-10T01:53:00,43,48,0.00,83
2014-04-10T02:53:00,41,46,0.00,83
2014-04-10T03:53:00,40,45,0.00,83
2014-04-10T04:53:00,40,45,0.00,83
2014-04-10T05:53:00,38,43,0.00,82
2014-04-10T06:53:00,41,45,0.00,86
2014-04-10T07:00:00,41,45,,86
2014-04-10T07:53:00,47,56,0.00,72
2014-04-10T08:53:00,46,66,0.00,49
2014-04-10T09:53:00,43,71,0.00,36
2014-04-10T10:53:00,36,74,0.00,25
2014-04-10T11:53:00,37,75,0.00,25
2014-04-10T12:53:00,38,77,0.00,24
2014-04-10T13:00:00,38,77,,24
2014-04-10T13:53:00,40,78,0.00,26
2014-04-10T14:53:00,41,77,0.00,28
2014-04-10T15:53:00,42,77,0.00,29
2014-04-10T16:53:00,42,75,0.00,31
2014-04-10T17:53:00,42,73,0.00,33
2014-04-10T18:53:00,44,69,0.00,41
2014-04-10T19:00:00,44,69,,41
2014-04-10T19:53:00,46,62,0.00,56
2014-04-10T20:53:00,47,58,0.00,67
2014-04-10T21:53:00,47,54,0.00,77
2014-04-10T22:53:00,46,52,0.00,80
2014-04-10T23:53:00,44,51,0.00,77
2014-04-10T23:59:00,,,,
2014-04-11T00:53:00,45,50,0.00,83
2014-04-11T01:00:00,45,50,,83
2014-04-11T01:53:00,44,49,0.00,83
2014-04-11T02:53:00,44,49,0.00,83
2014-04-11T03:53:00,45,49,0.00,86
2014-04-11T04:53:00,44,49,0.00,83
2014-04-11T05:53:00,42,47,0.00,83
2014-04-11T06:53:00,44,49,0.00,83
2014-04-11T07:00:00,44,49,,83
2014-04-11T07:53:00,50,60,0.00,70
2014-04-11T08:53:00,51,67,0.00,57
2014-04-11T09:53:00,45,73,0.00,37
2014-04-11T10:53:00,48,77,0.00,36
2014-04-11T11:53:00,49,77,0.00,37
2014-04-11T12:53:00,49,78,0.00,36
2014-04-11T13:00:00,49,78,,36
2014-04-11T13:53:00,49,79,0.00,35
2014-04-11T14:53:00,49,79,0.00,35
2014-04-11T15:53:00,48,79,0.00,34
2014-04-11T16:53:00,48,79,0.00,34
2014-04-11T17:53:00,48,77,0.00,36
2014-04-11T18:53:00,51,74,0.00,45
2014-04-11T19:00:00,51,74,,45
2014-04-11T19:53:00,53,66,0.00,63
2014-04-11T20:53:00,53,61,0.00,75
2014-04-11T21:53:00,51,59,0.00,75
2014-04-11T22:53:00,51,57,0.00,81
2014-04-11T23:53:00,50,56,0.00,81
2014-04-11T23:59:00,,,,
2014-04-12T00:53:00,50,55,0.00,83
2014-04-12T01:00:00,50,55,,83
2014-04-12T01:53:00,51,56,0.00,84
2014-04-12T02:53:00,49,54,0.00,83
2014-04-12T03:53:00,51,55,0.00,87
2014-04-12T04:53:00,49,53,0.00,86
2014-04-12T05:53:00,49,54,0.00,83
2014-04-12T06:53:00,51,56,0.00,84
2014-04-12T07:00:00,51,56,,84
2014-04-12T07:53:00,54,63,0.00,73
2014-04-12T08:53:00,59,72,0.00,64
2014-04-12T09:53:00,61,76,0.00,60
2014-04-12T10:41:00,61,79,,54
2014-04-12T10:51:00,61,79,,54
2014-04-12T10:53:00,61,78,0.00,56
2014-04-12T11:53:00,59,80,0.00,49
2014-04-12T12:53:00,57,85,0.00,39
2014-04-12T13:00:00,57,85,,39
2014-04-12T13:53:00,54,83,0.00,37
2014-04-12T14:53:00,53,84,0.00,34
2014-04-12T15:53:00,54,83,0.00,37
2014-04-12T16:53:00,53,83,0.00,36
2014-04-12T17:53:00,53,81,0.00,38
2014-04-12T18:53:00,54,77,0.00,45
2014-04-12T19:00:00,54,77,,45
2014-04-12T19:53:00,56,70,0.00,61
2014-04-12T20:53:00,56,66,0.00,70
2014-04-12T21:53:00,55,62,0.00,78
2014-04-12T22:53:00,55,62,0.00,78
2014-04-12T23:53:00,55,61,0.00,81
2014-04-12T23:59:00,,,,
2014-04-13T00:53:00,59,65,0.00,81
2014-04-13T01:00:00,59,65,,81
2014-04-13T01:53:00,59,64,0.00,84
2014-04-13T02:53:00,58,63,0.00,84
2014-04-13T03:53:00,58,62,0.00,86
2014-04-13T04:53:00,57,62,0.00,84
2014-04-13T05:53:00,56,61,0.00,84
2014-04-13T06:53:00,56,61,0.00,84
2014-04-13T07:00:00,56,61,,84
2014-04-13T07:53:00,58,67,0.00,73
2014-04-13T08:53:00,59,71,0.00,66
2014-04-13T09:53:00,58,76,0.00,54
2014-04-13T10:53:00,59,79,0.00,50
2014-04-13T11:53:00,57,80,0.00,45
2014-04-13T12:53:00,55,81,0.00,41
2014-04-13T13:00:00,55,81,,41
2014-04-13T13:53:00,55,82,0.00,40
2014-04-13T14:53:00,49,85,0.00,29
2014-04-13T15:53:00,49,85,0.00,29
2014-04-13T16:53:00,49,83,0.00,31
2014-04-13T17:53:00,50,81,0.00,34
2014-04-13T18:53:00,50,78,0.00,37
2014-04-13T19:00:00,50,78,,37
2014-04-13T19:53:00,53,72,0.00,52
2014-04-13T20:53:00,54,69,0.00,59
2014-04-13T21:53:00,54,66,0.00,65
2014-04-13T22:53:00,54,65,0.00,68
2014-04-13T23:53:00,56,66,0.00,70
2014-04-13T23:59:00,,,,
2014-04-14T00:53:00,56,67,0.00,68
2014-04-14T01:00:00,56,67,,68
2014-04-14T01:53:00,58,67,0.00,73
2014-04-14T02:53:00,58,67,0.00,73
2014-04-14T03:53:00,59,67,0.00,76
2014-04-14T04:53:00,60,67,0.00,79
2014-04-14T05:53:00,60,66,0.00,81
2014-04-14T06:14:00,61,66,,83
2014-04-14T06:51:00,61,66,,83
2014-04-14T06:53:00,60,66,0.00,81
2014-04-14T07:00:00,60,66,,81
2014-04-14T07:53:00,62,69,0.00,78
2014-04-14T08:26:00,63,72,,73
2014-04-14T08:53:00,64,72,0.00,76
2014-04-14T09:53:00,66,74,T,76
2014-04-14T10:51:00,64,81,,58
2014-04-14T10:53:00,64,80,0.00,58
2014-04-14T11:53:00,62,82,0.00,51
2014-04-14T12:53:00,61,83,0.00,48
2014-04-14T13:00:00,61,83,,48
2014-04-14T13:53:00,61,82,0.00,49
2014-04-14T14:53:00,63,81,0.00,54
2014-04-14T15:53:00,63,81,0.00,54
2014-04-14T16:53:00,63,81,0.00,54
2014-04-14T17:53:00,64,77,0.00,64
2014-04-14T18:53:00,64,75,0.00,69
2014-04-14T19:00:00,64,75,,69
2014-04-14T19:53:00,64,73,0.00,74
2014-04-14T20:53:00,65,71,0.00,81
2014-04-14T21:53:00,66,71,0.00,84
2014-04-14T22:53:00,66,70,0.00,87
2014-04-14T23:53:00,66,70,0.00,87
2014-04-14T23:59:00,,,,
2014-04-15T00:53:00,66,71,0.00,84
2014-04-15T01:00:00,66,71,,84
2014-04-15T01:25:00,66,72,,83
2014-04-15T01:53:00,67,72,0.00,84
2014-04-15T02:53:00,68,75,T,79
2014-04-15T03:41:00,66,73,0.01,78
2014-04-15T03:53:00,65,71,0.04s,81
2014-04-15T04:39:00,64,70,0.20,83
2014-04-15T04:53:00,65,68,0.85,90
2014-04-15T05:08:00,64,68,0.50,88
2014-04-15T05:15:00,64,68,0.88,88
2014-04-15T05:51:00,66,68,,94
2014-04-15T05:53:00,66,68,2.19,93
2014-04-15T06:04:00,66,68,0.12,94
2014-04-15T06:37:00,66,68,0.39,94
2014-04-15T06:53:00,67,69,0.46,93
2014-04-15T07:00:00,67,69,,93
2014-04-15T07:15:00,66,70,0.11,88
2014-04-15T07:36:00,66,70,0.18,88
2014-04-15T07:53:00,67,69,0.25,93
2014-04-15T08:03:00,66,70,0.06,88
2014-04-15T08:41:00,68,70,0.08,94
2014-04-15T08:53:00,67,70,0.02,90
2014-04-15T09:07:00,66,72,,83
2014-04-15T09:53:00,68,71,0.01,90
2014-04-15T10:29:00,68,73,T,83
2014-04-15T10:44:00,68,73,T,83
2014-04-15T10:53:00,67,73,0.01,81
2014-04-15T11:01:00,66,72,0.01,83
2014-04-15T11:08:00,66,72,0.03,83
2014-04-15T11:53:00,58,62,0.03,86
2014-04-15T12:51:00,54,61,,77
2014-04-15T12:53:00,54,61,0.00,78
2014-04-15T13:00:00,54,61,,78
2014-04-15T13:53:00,51,61,0.00,70
2014-04-15T14:07:00,50,61,,68
2014-04-15T14:21:00,50,61,,68
2014-04-15T14:53:00,49,60,0.00,67
2014-04-15T15:53:00,47,60,0.00,62
2014-04-15T16:53:00,44,57,0.00,62
2014-04-15T17:53:00,42,55,0.00,62
2014-04-15T18:53:00,41,54,0.00,62
2014-04-15T19:00:00,41,54,,62
